"k","b1","b2","b3","b4"
0.8046835796453796,"0.9471010202247523","0.9979616880311429","-0.9471010202247525","-0.9979616880311426"
0.8091424001673042,"0.944739469727622","0.9980509559144985","-0.9447394697276222","-0.9980509559144988"
0.8136012206892288,"0.942099110280169","0.9981352277223918","-0.942099110280169","-0.998135227722392"
0.8180600412111534,"0.9391399526928088","0.9982148448892866","-0.9391399526928088","-0.998214844889287"
0.822518861733078,"0.9358142148629414","0.9982901212733424","-0.9358142148629411","-0.9982901212733426"
0.8269776822550026,"0.9320644874230419","0.9983613457243727","-0.932064487423042","-0.9983613457243726"
0.8314365027769273,"0.9278213851983549","0.9984287843813529","-0.9278213851983548","-0.9984287843813527"
0.8358953232988519,"0.9230005191441257","0.9984926827311977","-0.9230005191441257","-0.9984926827311981"
0.8403541438207764,"0.9174985641436152","0.9985532674564415","-0.9174985641436155","-0.998553267456441"
0.844812964342701,"0.9111881159725498","0.9986107480959214","-0.9111881159725499","-0.9986107480959213"
0.8492717848646256,"0.9039109171180639","0.9986653185395649","-0.9039109171180638","-0.9986653185395644"
0.8537306053865502,"0.8954688744852568","0.9987171583757272","-0.8954688744852566","-0.9987171583757275"
0.8581894259084748,"0.885612078282027","0.9987664341073008","-0.8856120782820271","-0.9987664341073006"
0.8626482464303994,"0.8740227459915509","0.9988133002508268","-0.8740227459915513","-0.9988133002508269"
0.867107066952324,"0.860293650238634","0.9988579003311646","-0.860293650238634","-0.9988579003311645"
0.8715658874742486,"0.8438991618377867","0.9989003677827699","-0.8438991618377863","-0.9989003677827699"
0.8760247079961732,"0.8241566385749114","0.9989408267673625","-0.8241566385749115","-0.9989408267673623"
0.8804835285180977,"0.8001757845600191","0.9989793929166269","-0.8001757845600193","-0.9989793929166271"
0.8849423490400223,"0.7707944740299106","0.9990161740076042","-0.7707944740299109","-0.9990161740076042"
0.889401169561947,"0.7345029336355812","0.9990512705775817","-0.7345029336355813","-0.9990512705775816"
0.8938599900838716,"0.6893673459311321","0.9990847764845185","-0.6893673459311326","-0.9990847764845187"
0.8983188106057962,"0.6329847443269513","0.9991167794183868","-0.6329847443269511","-0.9991167794183865"
0.9027776311277208,"0.5625415142066509","0.9991473613682178","-0.5625415142066508","-0.9991473613682178"
0.9072364516496454,"0.4751102528007146","0.999176599049142","-0.47511025280071467","-0.999176599049142"
0.91169527217157,"0.3683732358785807","0.9992045642932278","-0.3683732358785807","-0.9992045642932281"
0.9161540926934946,"0.24188910473382016","0.9992313244075574","-0.24188910473381936","-0.9992313244075575"
0.9206129132154192,"0.09862404948043171","0.999256942502589","-0.09862404948043152","-0.9992569425025895"
0.9250717337373437,"-0.05423725975534249","0.9992814777935644","0.05423725975534177","-0.9992814777935645"
0.9295305542592683,"-0.2064366442410543","0.9993049858774224","0.20643664424105446","-0.9993049858774222"
0.9339893747811929,"-0.34773838462119017","0.9993275189874429","0.34773838462119033","-0.999327518987443"
0.9384481953031175,"-0.47106507200268305","0.9993491262276158","0.47106507200268294","-0.9993491262276161"
0.9429070158250421,"-0.5736879104305275","0.999369853788536","0.5736879104305271","-0.999369853788536"
0.9473658363469667,"-0.656379444029886","0.9993897451464474","0.6563794440298862","-0.9993897451464473"
0.9518246568688913,"-0.7217946629830843","0.9994088412469058","0.7217946629830843","-0.9994088412469057"
0.9562834773908159,"-0.7731360047056248","0.9994271806743814","0.7731360047056246","-0.9994271806743811"
0.9607422979127405,"-0.8134063815662516","0.9994447998090058","0.8134063815662513","-0.9994447998090059"
