"k","b1","b2","b3","b4"
0.7155071692068877,"1.6132928326584306e-15","6.378231276471524e-14","-6.056266599330229e-14","-1.220811646218678e-15"
0.7199659897288123,"1.0859368959614812e-15","-3.4416913763379853e-15","7.382983113757291e-15","-1.1106567054941507e-15"
0.7244248102507369,"4.701100619897147e-16","-2.7700064464397656e-14","1.84297022087776e-14","-1.0523266286144306e-15"
0.7288836307726615,"1.1379786002407855e-15","1.3378187446733136e-14","-3.3639757646142243e-14","-1.0581813203458523e-15"
0.7333424512945861,"1.2819606487468604e-15","6.289413434501512e-14","-5.0237591864288333e-14","-1.1139093120116073e-15"
0.7378012718165107,"1.4242079737769586e-15","-6.578071420904053e-14","-3.941291737419306e-14","-1.1080546202801855e-15"
0.7422600923384353,"-1.1050188541972261e-15","-2.603472992745992e-14","2.842170943040401e-14","4.47124975933022e-16"
0.7467189128603599,"-1.0633854907737827e-15","4.385380947269368e-15","-3.885780586188048e-15","2.0580325638119845e-15"
0.7511777333822844,"-1.124100812432971e-15","4.440892098500626e-16","1.6653345369377348e-15","1.115644035487584e-15"
0.755636553904209,"-1.115427195053087e-15","-2.6645352591003757e-15","1.637578961322106e-14","1.282069068964109e-15"
0.7600953744261336,"-1.2437967322753707e-15","-2.936539900133539e-14","3.552713678800501e-14","3.3707845542574333e-16"
0.7645541949480582,"-1.0685896612017132e-15","-9.492406860545088e-15","5.551115123125783e-15","1.1108735459286478e-15"
0.7690130154699828,"-9.488937413593135e-16","-2.831068712794149e-15","-7.216449660063518e-16","1.2227632101291519e-15"
0.7734718359919075,"-1.2212453270876722e-15","-1.759703494030873e-14","2.4202861936828413e-14","1.5577816814271728e-15"
0.7779306565138321,"-1.3027773304585821e-15","-2.5757174171303632e-14","2.4646951146678475e-14","7.78023478975598e-16"
0.7823894770357567,"-1.1223660889569942e-15","1.1102230246251565e-15","-4.218847493575595e-15","1.721713049906981e-15"
0.7868482975576813,"-1.1188966420050406e-15","9.2148511043888e-15","3.83026943495679e-15","1.113475631142613e-15"
0.7913071180796059,"-1.1188966420050406e-15","-1.2490009027033011e-14","2.0483614804334138e-14","1.890740168597471e-15"
0.7957659386015304,"-1.1466522176206695e-15","-4.618527782440651e-14","2.5424107263916085e-14","1.2793585635328952e-15"
0.800224759123455,"-1.061650767297806e-15","-8.548717289613705e-15","1.3322676295501878e-15","1.114234572663353e-15"
0.8046835796453796,"-1.2715523078909996e-15","-3.808064974464287e-14","2.1316282072803006e-14","1.1140177322288558e-15"
0.8091424001673042,"-1.2125717097077882e-15","2.0539125955565396e-15","-2.6645352591003757e-15","1.5555048568649532e-15"
0.8136012206892288,"-1.0581813203458523e-15","-6.38378239159465e-15","8.215650382226158e-15","1.2229258404550247e-15"
0.8180600412111534,"-1.4363510381087963e-15","-3.247402347028583e-14","2.853273173286652e-14","1.4451872858145531e-15"
0.822518861733078,"-1.0755285551056204e-15","4.718447854656915e-15","1.4710455076283324e-14","1.5578901016444213e-15"
0.8269776822550026,"-1.0755285551056204e-15","-5.162537064506978e-15","9.992007221626409e-16","1.2781659411431612e-15"
0.8314365027769273,"-9.43689570931383e-16","7.494005416219807e-15","2.4702462297909733e-14","1.7219841004501024e-15"
0.8358953232988519,"-9.679756995950584e-16","-3.774758283725532e-15","-2.3869795029440866e-15","1.555667487190826e-15"
0.8403541438207764,"-1.1032841307212493e-15","-3.608224830031759e-15","-1.0880185641326534e-14","7.773187475634824e-16"
0.844812964342701,"-1.1345091532888318e-15","-2.0539125955565396e-15","0.0","1.2215163776307936e-15"
0.8492717848646256,"-8.881784197001252e-16","-2.0539125955565396e-15","-1.609823385706477e-15","6.13170538649177e-16"
0.8537306053865502,"-1.0547118733938987e-15","3.774758283725532e-15","-6.716849298982197e-15","1.6105281171185926e-15"
0.8581894259084748,"-9.71445146547012e-16","-9.43689570931383e-16","-4.996003610813204e-16","1.27637700755856e-15"
0.8626482464303994,"-1.1587952819525071e-15","3.4416913763379853e-15","-1.27675647831893e-15","1.2789790927725253e-15"
0.867107066952324,"-1.2490009027033011e-15","-3.1086244689504383e-15","4.9404924595819466e-15","2.0570025717481233e-15"
0.8715658874742486,"-1.1102230246251565e-15","-5.162537064506978e-15","3.164135620181696e-15","1.4439404533161948e-15"
